MQ135_Analog,MQ3_Analog,MiCS5524_Analog,Output,RSL_Hours
351,121,0,1,137
863,277,1,1,96
920,324,0,1,91
800,589,583,0,15
747,598,894,0,16
206,170,10,1,96
1665,905,1023,0,1
800,1008,679,0,12
800,1005,576,0,11
321,317,0,1,122
277,93,0,1,147
304,338,0,1,123
655,235,3,1,101
800,874,511,0,13
489,271,7,1,67
695,195,0,1,105
700,382,10,1,44
1758,510,761,0,10
275,380,2,1,87
1193,523,637,0,13
1839,778,843,0,5
839,117,10,1,77
800,904,554,0,13
125,191,0,1,150
776,0,10,1,81
800,680,609,0,17
474,360,10,1,63
409,342,10,1,53
662,180,10,1,64
166,373,5,1,99
983,266,10,1,34
800,986,808,0,13
1220,673,887,0,12
800,962,692,0,13
867,750,734,0,13
170,12,0,1,154
753,109,0,1,108
609,44,0,1,134
800,958,552,0,11
843,180,9,1,61
984,366,10,1,40
800,786,738,0,14
678,144,10,1,71
296,156,10,1,90
684,557,641,0,16
249,0,0,1,160
100,333,0,1,127
945,129,4,1,80
800,724,499,0,18
800,717,754,0,15
762,14,0,1,121
2000,401,651,0,8
567,232,0,1,108
140,218,10,1,93
784,141,10,1,75
147,151,10,1,105
800,561,489,0,20
103,383,0,1,122
979,107,10,1,71
302,228,10,1,80
400,221,3,1,119
0,388,2,1,104
436,274,0,1,108
464,241,0,1,116
1564,677,924,0,11
66,102,0,1,157
800,629,567,0,17
843,318,10,1,48
758,668,807,0,16
981,400,6,1,49
908,249,0,1,86
1000,228,10,1,49
800,767,533,0,15
273,180,10,1,80
800,980,810,0,12
631,101,10,1,80
539,216,10,1,58
860,371,2,1,69
557,269,0,1,103
0,100,10,1,97
696,361,0,1,84
1300,910,882,0,10
488,70,10,1,83
784,148,8,1,68
800,1000,603,0,15
203,362,0,1,110
800,710,612,0,13
800,923,746,0,13
257,99,2,1,140
1621,444,780,0,10
48,356,0,1,119
1165,515,814,0,15
39,363,1,1,110
156,143,10,1,90
289,359,0,1,114
800,936,683,0,13
800,784,686,0,17
490,135,10,1,70
800,719,583,0,13
800,828,711,0,15
1092,573,611,0,15
850,111,7,1,84
772,452,681,0,17
323,142,7,1,106
495,251,10,1,74
800,958,573,0,13
800,930,680,0,13
9,383,0,1,128
178,364,10,1,70
1574,574,788,0,10
1137,630,636,0,16
198,204,0,1,138
1893,413,840,0,12
434,142,10,1,80
734,72,10,1,84
261,360,0,1,105
1392,922,899,0,6
800,863,561,0,15
873,88,8,1,71
613,241,0,1,113
124,65,0,1,165
1581,603,763,0,9
41,223,10,1,80
800,790,731,0,16
439,25,9,1,95
120,42,0,1,168
800,618,643,0,16
293,188,10,1,75
800,936,669,0,11
167,66,0,1,142
638,72,0,1,129
674,326,10,1,44
416,368,1,1,88
800,638,507,0,19
821,51,0,1,121
145,267,0,1,118
933,147,2,1,86
1884,572,695,0,10
869,627,806,0,13
84,0,0,1,159
1712,1023,850,0,5
963,350,0,1,78
73,320,10,1,74
785,581,855,0,15
280,252,10,1,76
1277,826,874,0,10
1230,650,840,0,9
343,372,10,1,63
45,374,0,1,109
120,55,8,1,107
432,53,8,1,98
329,57,0,1,137
800,734,735,0,13
597,240,0,1,98
800,810,558,0,12
0,197,10,1,99
800,675,711,0,16
344,181,10,1,82
862,97,10,1,74
944,256,0,1,82
800,989,618,0,14
800,972,555,0,13
800,787,793,0,14
1998,886,823,0,2
853,690,767,0,15
523,3,0,1,141
800,914,570,0,16
800,953,652,0,12
1495,401,827,0,12
227,274,2,1,124
800,986,740,0,11
800,997,517,0,14
674,501,950,0,16
800,945,585,0,13
455,122,10,1,74
743,320,8,1,53
247,26,10,1,108
776,395,10,1,29
299,272,0,1,115
800,1023,578,0,14
706,400,0,1,94
1896,912,929,0,0
800,811,450,0,14
908,73,10,1,67
568,191,0,1,121
800,872,486,0,15
800,872,635,0,14
723,178,1,1,102
979,271,10,1,49
900,355,10,1,24
800,913,669,0,15
1932,495,730,0,10
800,746,685,0,13
824,303,0,1,82
497,313,10,1,65
767,360,10,1,31
800,679,606,0,18
1709,557,785,0,7
800,636,800,0,18
839,450,765,0,17
219,59,10,1,108
852,110,10,1,56
800,1016,554,0,10
800,896,724,0,11
831,62,0,1,109
1947,514,869,0,8
800,752,623,0,15
73,163,10,1,102
70,238,0,1,142
800,1016,659,0,10
882,0,2,1,112
800,964,497,0,11
800,805,609,0,16
856,131,0,1,120
343,387,10,1,69
113,190,10,1,80
1920,613,735,0,6
800,870,753,0,14
800,938,548,0,16
170,76,2,1,138
800,1017,724,0,12
800,971,705,0,9
800,848,532,0,15
407,222,7,1,84
800,998,559,0,13
578,295,0,1,102
800,717,568,0,17
800,613,743,0,15
124,217,0,1,126
934,563,748,0,14
1106,848,1016,0,9
800,793,728,0,14
1587,401,596,0,11
800,1023,519,0,14
1904,575,719,0,8
800,897,632,0,11
353,194,9,1,83
398,253,0,1,121
800,826,497,0,15
911,191,10,1,60
800,619,633,0,15
800,817,644,0,14
585,94,10,1,84
96,127,1,1,153
800,890,644,0,11
1499,491,862,0,9
300,367,0,1,117
137,196,0,1,126
297,288,10,1,63
427,224,10,1,83
800,955,813,0,10
732,153,0,1,120
800,637,525,0,20
878,260,10,1,57
800,695,552,0,15
233,334,10,1,71
1996,683,624,0,4
742,549,609,0,16
831,700,901,0,11
1401,658,658,0,11
1184,539,824,0,14
221,398,10,1,68
0,145,0,1,149
769,124,1,1,106
523,309,0,1,95
689,71,0,1,122
1893,641,908,0,3
800,655,618,0,13
137,141,1,1,141
627,385,7,1,59
800,892,637,0,13
1274,760,949,0,7
1257,859,978,0,10
1254,563,833,0,12
138,99,0,1,158
14,166,10,1,104
411,253,0,1,128
651,280,0,1,101
800,679,650,0,15
1109,426,787,0,15
230,315,10,1,70
828,1001,1009,0,9
171,25,3,1,133
616,258,0,1,101
800,683,629,0,15
759,191,10,1,51
942,317,0,1,74
800,888,592,0,11
334,43,0,1,149
887,545,639,0,20
767,125,10,1,60
299,50,0,1,152
800,986,617,0,11
190,339,0,1,126
800,693,593,0,19
1112,622,754,0,15
586,183,0,1,123
1245,535,606,0,15
899,378,10,1,24
813,147,0,1,120
800,766,815,0,11
800,928,630,0,14
2000,527,622,0,7
800,910,506,0,13
800,732,810,0,15
764,78,3,1,98
1047,499,848,0,12
529,270,0,1,100
147,152,5,1,114
270,191,0,1,143
800,880,704,0,16
288,138,10,1,80
800,624,687,0,15
998,430,748,0,15
516,24,9,1,89
1014,568,695,0,15
575,386,0,1,87
1349,591,631,0,13
943,371,0,1,66
337,110,2,1,136
45,386,6,1,97
210,204,10,1,80
1000,103,10,1,51
598,96,0,1,116
911,344,10,1,45
1472,401,821,0,13
974,385,0,1,86
800,760,597,0,13
1661,714,717,0,11
248,380,0,1,103
420,75,0,1,129
836,158,0,1,97
36,167,10,1,109
743,110,10,1,69
690,347,0,1,95
61,28,0,1,150
800,972,552,0,14
800,901,692,0,11
800,632,597,0,15
800,930,765,0,9
1796,876,874,0,2
800,880,552,0,16
535,23,10,1,88
645,229,0,1,100
618,385,0,1,101
737,361,0,1,81
931,304,0,1,92
667,288,0,1,104
627,191,0,1,124
635,289,0,1,94
800,765,740,0,13
418,94,10,1,87
1601,584,629,0,13
53,276,0,1,121
302,391,0,1,102
573,77,10,1,84
1494,566,856,0,10
528,100,0,1,131
151,284,0,1,121
513,135,0,1,131
800,677,585,0,18
803,334,10,1,45
800,1004,660,0,9
105,355,0,1,115
451,100,10,1,76
800,792,552,0,17
808,473,736,0,20
761,278,10,1,54
494,254,10,1,57
1836,471,620,0,9
695,506,679,0,17
264,323,0,1,120
1831,463,658,0,9
800,822,653,0,11
23,239,10,1,93
71,191,10,1,95
558,172,0,1,131
800,604,639,0,15
1902,503,703,0,11
1170,498,599,0,15
1429,647,705,0,10
800,969,763,0,10
800,619,810,0,14
1691,656,721,0,8
340,297,4,1,91
800,620,743,0,13
303,367,10,1,50
800,631,571,0,19
154,214,10,1,93
675,260,5,1,87
800,714,739,0,15
800,958,630,0,11
830,340,0,1,93
1289,552,665,0,15
1710,758,1023,0,8
1905,543,880,0,9
800,721,632,0,16
298,241,8,1,81
800,938,567,0,11
939,474,628,0,15
800,883,689,0,12
634,98,0,1,114
90,190,0,1,148
673,206,0,1,122
800,727,699,0,12
316,50,9,1,111
731,308,0,1,89
953,290,1,1,89
745,134,0,1,126
155,245,0,1,131
6,189,0,1,150
800,704,608,0,16
654,398,10,1,46
1727,503,654,0,11
800,900,627,0,13
265,342,10,1,58
777,352,0,1,82
800,878,623,0,12
800,761,734,0,16
732,102,0,1,116
149,69,10,1,103
604,269,10,1,59
1167,533,876,0,14
800,798,609,0,13
780,366,0,1,85
295,199,0,1,127
1525,880,1019,0,7
688,502,855,0,19
771,530,898,0,14
800,952,710,0,14
547,48,0,1,133
454,176,0,1,132
137,80,10,1,106
832,220,0,1,113
92,304,10,1,67
93,338,10,1,71
643,166,10,1,78
317,371,10,1,62
576,90,5,1,110
65,400,10,1,68
946,162,10,1,50
800,792,736,0,12
373,287,10,1,56
800,820,731,0,10
41,374,10,1,73
1817,743,761,0,6
737,157,0,1,120
1660,743,901,0,8
789,781,960,0,14
573,397,0,1,86
457,113,10,1,83
1026,456,816,0,16
764,417,736,0,20
914,206,0,1,102
966,33,0,1,123
160,333,10,1,79
1111,525,874,0,11
268,105,3,1,116
1435,584,715,0,11
1097,846,1023,0,10
293,328,10,1,77
430,221,0,1,121
800,904,751,0,11
245,2,8,1,108
800,816,694,0,14
1680,820,824,0,5
384,204,4,1,114
800,1011,527,0,13
269,135,10,1,98
459,301,0,1,111
1425,536,600,0,11
878,212,10,1,44
276,43,10,1,93
800,945,669,0,11
458,64,10,1,96
643,106,0,1,124
129,62,0,1,145
103,328,0,1,118
800,872,556,0,14
800,819,671,0,16
189,370,10,1,69
800,989,765,0,11
720,184,6,1,81
0,341,10,1,82
824,192,10,1,56
800,824,600,0,12
120,3,10,1,120
800,964,778,0,14
821,238,9,1,60
246,126,10,1,103
31,372,0,1,117
1015,459,627,0,15
40,128,0,1,155
506,261,5,1,81
973,133,0,1,110
800,918,559,0,15
1960,593,740,0,5
714,286,1,1,88
768,306,10,1,38
800,1023,712,0,9
800,593,610,0,20
797,109,0,1,124
800,685,561,0,15
800,989,629,0,10
958,146,10,1,49
933,321,10,1,36
800,921,679,0,10
403,289,0,1,104
800,889,549,0,14
800,806,740,0,12
800,717,531,0,17
1366,472,653,0,16
214,66,10,1,99
800,876,784,0,15
607,348,0,1,90
800,627,685,0,15
1430,756,864,0,7
1621,579,655,0,11
288,219,10,1,79
128,146,0,1,145
776,315,0,1,81
926,638,637,0,16
251,263,0,1,124
800,876,812,0,14
800,1017,596,0,14
800,711,493,0,17
705,144,9,1,62
800,946,791,0,9
350,224,9,1,76
800,647,602,0,16
83,91,0,1,160
610,49,0,1,143
800,778,530,0,16
800,946,650,0,15
800,746,570,0,18
509,341,0,1,102
800,643,523,0,18
973,938,899,0,9
822,859,920,0,12
63,400,10,1,61
706,223,0,1,112
800,739,731,0,12
953,106,0,1,108
1991,989,953,0,2
398,323,0,1,108
755,24,0,1,118
254,208,10,1,87
800,967,769,0,9
1190,623,681,0,11
892,488,712,0,15
800,878,673,0,16
800,708,565,0,17
120,300,0,1,115
1384,939,896,0,7
1808,592,589,0,9
301,352,0,1,114
1308,915,949,0,7
985,596,693,0,15
892,259,0,1,84
1850,426,609,0,12
176,113,10,1,100
800,784,777,0,13
790,354,0,1,84
800,976,554,0,16
800,949,767,0,10
764,359,10,1,31
800,728,744,0,12
686,43,0,1,132
731,279,10,1,55
399,71,0,1,132
1724,606,736,0,8
335,112,0,1,141
831,207,0,1,104
1493,523,787,0,10
95,38,10,1,107
800,769,622,0,14
1055,401,591,0,15
800,836,721,0,11
122,167,10,1,104
63,164,10,1,102
529,224,10,1,62
917,235,0,1,92
878,143,0,1,101
800,734,544,0,13
576,323,0,1,105
44,368,0,1,111
414,349,0,1,117
635,233,10,1,62
1073,543,919,0,11
1722,401,864,0,12
1202,953,1009,0,5
380,118,4,1,105
478,278,4,1,89
614,325,5,1,64
1659,838,1002,0,3
800,809,587,0,12
800,640,606,0,17
800,964,464,0,13
52,157,0,1,139
800,753,736,0,14
1420,854,878,0,7
473,71,0,1,136
540,388,0,1,106
800,924,623,0,13
1079,600,651,0,16
1000,72,10,1,64
958,83,0,1,104
168,163,10,1,97
1807,462,755,0,8
800,864,699,0,16
219,363,2,1,96
409,300,10,1,57
729,273,10,1,51
450,349,0,1,114
843,391,6,1,51
963,529,919,0,14
800,949,671,0,13
800,763,735,0,16
564,285,10,1,69
800,891,792,0,11
750,178,0,1,117
800,917,723,0,13
743,103,0,1,110
533,268,1,1,108
800,969,667,0,14
43,303,0,1,136
607,107,10,1,80
800,675,676,0,13
490,57,0,1,147
1227,401,687,0,18
237,68,0,1,159
1857,684,809,0,6
1891,944,878,0,3
843,234,2,1,78
800,911,742,0,10
1245,538,577,0,16
29,360,0,1,120
1936,434,757,0,9
1406,464,632,0,13
800,795,705,0,16
711,49,0,1,117
800,682,513,0,19
445,309,4,1,102
800,970,618,0,11
1791,550,839,0,9
1908,461,761,0,10
1273,626,760,0,11
800,929,747,0,9
800,629,758,0,16
800,719,524,0,18
18,163,10,1,91
245,107,10,1,90
800,918,450,0,15
800,389,0,1,85
800,947,756,0,9
446,17,0,1,150
800,969,560,0,14
800,802,850,0,11
1329,542,878,0,14
695,321,0,1,96
800,645,701,0,14
1,196,0,1,133
800,733,620,0,16
749,401,866,0,17
800,690,689,0,15
574,125,10,1,88
95,76,10,1,105
779,334,0,1,83
800,727,556,0,14
266,375,0,1,105
1552,453,794,0,14
859,146,0,1,112
800,662,710,0,15
878,198,10,1,43
367,362,0,1,118
794,488,886,0,16
619,258,10,1,68
1856,935,857,0,0
1244,662,832,0,11
819,202,1,1,105
800,794,665,0,14
1935,551,726,0,7
800,957,802,0,9
398,235,0,1,110
800,739,643,0,14
800,957,689,0,13
811,642,852,0,16
800,809,620,0,14
1575,470,787,0,13
190,174,10,1,97
935,79,10,1,59
312,321,0,1,124
319,261,10,1,66
904,538,747,0,16
739,274,0,1,101
539,355,10,1,56
43,357,1,1,121
896,317,10,1,27
800,754,607,0,16
800,808,600,0,14
671,114,10,1,81
800,695,713,0,13
73,213,0,1,131
800,915,514,0,11
800,843,625,0,11
148,24,0,1,148
800,1000,732,0,13
591,153,10,1,77
161,69,10,1,102
150,29,0,1,160
800,924,792,0,9
1528,948,995,0,5
1186,626,675,0,16
660,100,10,1,69
269,180,10,1,91
1335,962,987,0,3
381,143,10,1,86
800,725,474,0,18
649,319,9,1,45
800,788,594,0,14
800,846,524,0,16
771,8,0,1,138
764,270,10,1,39
16,155,0,1,139
800,922,631,0,15
800,971,776,0,11
192,334,0,1,110
52,164,4,1,132
800,1023,608,0,9
829,504,884,0,16
800,868,682,0,15
347,60,0,1,140
800,677,748,0,17
647,9,0,1,141
800,821,620,0,15
1502,666,647,0,13
1276,514,758,0,15
800,768,725,0,16
1925,789,784,0,6
831,328,9,1,40
380,74,0,1,135
980,453,643,0,15
836,164,0,1,109
800,736,544,0,18
783,204,0,1,103
953,152,10,1,56
801,313,6,1,57
1907,654,612,0,9
800,869,692,0,15
288,84,6,1,113
800,699,510,0,15
381,257,10,1,78
800,804,699,0,12
604,230,0,1,103
812,294,10,1,51
894,135,5,1,76
711,334,10,1,54
91,274,0,1,125
800,964,649,0,14
732,140,10,1,61
493,61,10,1,81
1101,625,755,0,10
800,987,563,0,10
958,401,883,0,17
944,350,0,1,85
789,321,7,1,56
800,938,653,0,11
720,157,6,1,90
836,816,968,0,8
489,186,0,1,121
800,926,666,0,15
964,238,10,1,46
589,73,0,1,120
793,84,10,1,75
705,114,0,1,108
972,534,815,0,17
800,850,723,0,12
1973,711,740,0,8
727,187,10,1,61
1670,816,809,0,6
384,400,0,1,100
800,825,779,0,12
188,291,1,1,116
800,999,602,0,11
800,883,760,0,11
845,57,10,1,81
800,721,651,0,17
1523,567,709,0,8
800,653,698,0,14
705,302,0,1,89
713,179,5,1,78
915,371,10,1,25
906,596,707,0,13
800,702,518,0,17
15,118,0,1,155
800,891,636,0,16
800,651,722,0,19
800,971,716,0,9
369,242,0,1,114
390,260,0,1,126
800,975,676,0,11
801,385,0,1,93
800,905,570,0,16
474,40,0,1,133
288,204,0,1,124
800,923,584,0,16
779,138,0,1,123
800,737,503,0,18
776,241,4,1,75
196,4,10,1,121
561,66,0,1,140
652,41,0,1,142
836,698,785,0,17
892,564,616,0,17
837,0,6,1,104
800,747,593,0,14
520,142,0,1,134
800,628,642,0,15
98,348,10,1,77
800,787,707,0,14
1391,857,907,0,7
412,337,2,1,109
1127,809,812,0,12
1593,807,826,0,7
207,12,8,1,112
85,364,0,1,126
800,799,734,0,16
800,826,558,0,13
800,903,548,0,12
481,160,2,1,106
800,1001,778,0,8
817,152,10,1,50
1457,461,865,0,9
17,101,10,1,108
800,712,607,0,18
722,184,10,1,71
800,899,596,0,13
271,242,10,1,75
800,671,682,0,17
800,755,723,0,12
800,894,537,0,14
962,239,10,1,37
595,272,3,1,94
31,98,0,1,165
212,322,0,1,117
451,233,0,1,126
800,852,564,0,13
800,613,567,0,18
820,47,0,1,116
1837,568,852,0,11
331,249,0,1,130
800,566,508,0,20
800,857,719,0,14
771,206,10,1,59
329,43,10,1,91
1693,634,861,0,10
1191,723,657,0,13
638,0,0,1,137
800,723,497,0,14
792,123,2,1,102
497,30,10,1,88
800,694,759,0,16
1411,438,866,0,10
1065,663,757,0,12
1520,970,818,0,6
708,215,10,1,69
443,377,0,1,89
800,1001,577,0,12
567,357,10,1,53
800,645,715,0,16
575,306,4,1,88
800,684,718,0,16
800,923,709,0,10
210,110,10,1,87
800,968,815,0,9
1791,1000,750,0,2
800,626,634,0,15
800,590,638,0,14
800,662,629,0,14
335,359,0,1,111
65,127,7,1,105
800,756,495,0,14
448,336,5,1,87
889,991,802,0,9
276,327,8,1,75
42,69,10,1,104
1264,414,659,0,15
800,800,698,0,17
36,55,0,1,165
512,36,10,1,100
246,128,10,1,100
800,982,521,0,11
1803,622,750,0,9
1885,401,732,0,11
800,966,495,0,15
146,369,0,1,117
311,156,5,1,108
612,307,10,1,55
800,800,564,0,12
751,199,10,1,70
448,180,5,1,110
644,55,10,1,93
383,98,7,1,100
800,596,567,0,18
800,701,649,0,15
1307,414,865,0,13
488,372,10,1,60
800,1002,591,0,12
1452,429,747,0,13
800,731,690,0,13
667,272,10,1,44
918,274,10,1,50
800,1023,554,0,14
448,355,0,1,102
198,231,2,1,114
948,413,640,0,16
866,200,10,1,43
303,74,0,1,153
825,315,10,1,45
752,0,10,1,92
800,669,635,0,14
1000,203,10,1,59
380,199,0,1,133
283,288,10,1,66
76,63,0,1,166
961,206,6,1,57
439,342,0,1,99
800,860,738,0,13
232,190,10,1,75
519,161,10,1,67
800,697,742,0,12
918,506,669,0,14
800,788,631,0,17
1313,766,838,0,9
1928,636,756,0,9
554,16,7,1,100
800,741,649,0,15
842,286,0,1,91
270,280,9,1,66
646,229,0,1,102
800,895,611,0,14
791,636,743,0,15
800,843,532,0,12
389,46,0,1,138
1150,547,795,0,13
930,982,956,0,7
239,102,10,1,98
800,878,674,0,11
160,162,10,1,102
800,901,547,0,17
506,271,6,1,83
800,978,660,0,11
1185,661,615,0,12
218,318,10,1,69
1232,638,744,0,14
484,381,0,1,88
342,155,0,1,139
666,248,0,1,112
800,960,822,0,12
493,237,10,1,60
800,847,684,0,11
800,809,697,0,14
343,102,0,1,129
436,267,0,1,110
1743,619,743,0,9
800,756,580,0,18
800,683,491,0,14
1846,401,809,0,10
354,12,0,1,157
800,755,649,0,15
218,18,0,1,160
1509,466,608,0,14
1935,591,763,0,6
527,51,10,1,91
800,829,618,0,14
800,673,669,0,18
1392,649,781,0,8
843,131,0,1,103
800,813,803,0,15
800,770,605,0,15
905,358,0,1,86
1772,750,862,0,3
191,400,3,1,97
800,823,630,0,13
800,903,556,0,16
800,956,510,0,13
800,762,698,0,15
800,890,773,0,15
310,240,8,1,96
271,113,0,1,143
1202,479,740,0,12
924,326,0,1,73
800,766,566,0,16
800,835,739,0,13
1367,604,716,0,9
800,820,753,0,11
673,329,10,1,57
165,83,10,1,95
1480,518,637,0,13
620,247,10,1,57
800,967,571,0,13
800,726,544,0,14
135,108,0,1,156
194,53,10,1,92
701,339,0,1,99
800,688,674,0,16
70,226,10,1,81
800,852,667,0,15
278,338,10,1,76
1840,630,698,0,7
364,122,10,1,90
800,914,829,0,12
862,275,0,1,93
1276,558,744,0,13
98,166,0,1,145
355,225,0,1,119
115,259,10,1,95
800,760,823,0,14
1719,548,657,0,12
521,28,10,1,96
909,230,10,1,51
800,588,560,0,18
800,899,606,0,12
800,747,551,0,13
114,397,10,1,60
23,350,10,1,80
800,906,590,0,15
1583,731,668,0,6
184,59,0,1,160
800,635,741,0,18
553,11,0,1,141
586,239,10,1,54
682,188,10,1,59
1405,964,962,0,5
1606,594,776,0,11
800,882,527,0,16
800,827,567,0,18
384,45,10,1,90
108,124,10,1,105
800,796,755,0,13
744,218,10,1,64
800,999,686,0,13
800,864,566,0,15
914,522,775,0,14
816,83,0,1,111
966,254,10,1,39
391,52,10,1,104
800,747,688,0,12
895,384,0,1,75
655,97,1,1,117
391,136,10,1,90
638,280,0,1,93
716,387,10,1,39
800,641,712,0,18
990,400,1,1,65
937,33,0,1,114
393,233,7,1,98
731,650,734,0,18
800,658,575,0,16
376,75,0,1,129
260,100,0,1,133
609,330,0,1,109
263,9,10,1,108
507,268,0,1,116
800,763,617,0,15
1073,785,1023,0,8
800,984,498,0,15
385,20,10,1,99
20,400,0,1,121
800,978,700,0,14
959,352,0,1,79
545,99,0,1,127
469,266,10,1,77
147,173,0,1,151
1795,479,889,0,9
1228,424,792,0,13
569,375,0,1,96
1286,638,699,0,10
53,363,10,1,63
800,783,749,0,12
902,23,10,1,76
1143,494,699,0,18
751,36,10,1,80
777,342,10,1,49
1328,401,666,0,13
391,152,0,1,140
696,326,2,1,86
216,0,10,1,99
800,770,560,0,13
800,846,644,0,13
800,691,683,0,15
355,28,0,1,145
800,793,747,0,16
800,756,769,0,15
1315,840,856,0,10
800,929,727,0,13
1878,546,780,0,6
352,38,3,1,139
422,380,10,1,52
399,30,10,1,98
234,155,10,1,98
1257,831,866,0,12
800,776,546,0,18
415,393,5,1,77
838,188,3,1,82
231,31,10,1,98
800,785,721,0,13
800,1023,537,0,12
800,1008,532,0,15
783,282,10,1,52
800,732,765,0,14
1633,1023,1023,0,0
1029,789,950,0,13
800,953,499,0,12
1393,764,862,0,6
45,209,10,1,92
800,774,521,0,14
800,882,724,0,12
130,24,2,1,147
1524,669,604,0,8
825,18,1,1,119
142,138,0,1,156
313,182,0,1,122
42,74,10,1,112
859,345,0,1,86
733,147,1,1,103
963,483,683,0,18
238,272,0,1,117
800,615,810,0,15
1244,405,789,0,15
1654,401,629,0,15
1742,664,726,0,6
355,124,4,1,120
800,631,664,0,18
800,844,561,0,17
800,652,653,0,15
800,622,669,0,15
428,174,8,1,91
118,379,0,1,121
800,1023,712,0,11
452,384,0,1,91
194,98,5,1,120
58,151,10,1,88
1261,534,801,0,12
1262,547,806,0,16
865,269,8,1,49
800,712,560,0,13
800,830,607,0,12
800,869,724,0,11
800,678,773,0,18
800,875,744,0,12
800,640,776,0,17
253,198,10,1,80
800,905,661,0,10
1949,456,903,0,9
362,108,0,1,136
1888,876,794,0,2
800,757,551,0,17
800,845,582,0,14
1460,513,712,0,11
911,221,0,1,94
744,138,2,1,104
426,378,7,1,68
376,224,10,1,81
1475,662,672,0,13
795,333,0,1,93
800,854,604,0,14
800,957,527,0,16
1877,655,580,0,8
1599,696,605,0,7
800,811,689,0,14
1478,455,624,0,16
800,921,720,0,12
800,976,629,0,12
800,932,762,0,11
53,275,5,1,113
119,196,1,1,136
1503,652,707,0,12
800,910,509,0,14
800,820,562,0,15
800,590,581,0,20
74,260,10,1,79
800,850,605,0,12
1650,958,791,0,2
800,750,551,0,14
1084,607,550,0,13
194,27,10,1,110
800,635,755,0,18
800,639,530,0,19
800,790,768,0,15
605,203,0,1,108
800,975,585,0,13
800,672,763,0,16
766,47,0,1,137
657,243,2,1,93
800,840,693,0,12
182,362,0,1,119
723,331,10,1,36
61,107,0,1,144
838,105,0,1,115
1299,694,770,0,11
800,900,597,0,15
209,46,3,1,147
1298,490,632,0,14
800,1007,720,0,13
800,846,685,0,15
800,927,615,0,14
800,759,690,0,12
420,48,0,1,132
800,779,607,0,14
393,49,0,1,139
1631,435,790,0,9
515,61,0,1,126
967,216,0,1,91
1622,476,736,0,14
422,244,10,1,65
499,327,10,1,65
561,239,3,1,101
781,353,0,1,76
1363,549,686,0,10
800,754,818,0,14
177,235,10,1,79
674,286,0,1,103
924,39,0,1,122
88,398,0,1,124
622,235,5,1,84
893,134,0,1,111
793,44,0,1,133
800,811,741,0,13
400,306,0,1,117
800,636,643,0,17
28,250,0,1,133
800,634,763,0,15
757,322,0,1,82
702,401,787,0,18
820,145,0,1,100
800,810,519,0,15
306,72,10,1,95
800,644,680,0,15
800,694,563,0,16
778,525,693,0,19
800,805,535,0,15
528,347,3,1,85
138,231,0,1,134
1118,574,724,0,14
31,289,5,1,109
800,774,515,0,14
1937,536,597,0,7
484,303,10,1,60
288,90,7,1,120
0,43,10,1,119
611,88,0,1,128
800,681,527,0,15
800,710,677,0,13
782,342,0,1,86
800,860,715,0,11
800,713,557,0,19
800,670,775,0,13
779,108,0,1,112
1400,677,756,0,9
800,663,535,0,17
800,712,714,0,12
391,240,0,1,116
942,286,10,1,48
800,802,572,0,18
800,601,596,0,18
767,342,10,1,49
638,143,8,1,86
875,268,0,1,102
801,343,10,1,39
800,994,726,0,12
365,265,0,1,125
997,401,655,0,20
111,298,10,1,73
890,362,10,1,30
800,997,747,0,10
375,335,0,1,110
967,179,0,1,101
800,730,778,0,16
800,961,551,0,10
278,107,10,1,100
92,69,0,1,160
1712,842,981,0,6
1155,480,753,0,17
1829,900,977,0,1
980,181,0,1,105
1090,456,701,0,16
800,662,670,0,18
800,1023,597,0,11
814,218,9,1,57
400,346,0,1,109
460,400,10,1,41
298,347,0,1,113
656,112,10,1,66
800,916,477,0,17
333,145,10,1,77
800,742,756,0,17
784,239,10,1,52
503,271,0,1,116
431,227,10,1,76
1783,590,717,0,9
1088,569,890,0,16
800,589,552,0,15
800,770,693,0,11
1174,450,683,0,16
1662,437,724,0,10
800,704,709,0,16
195,140,10,1,94
800,974,611,0,14
800,820,553,0,17
787,401,792,0,16
800,845,570,0,16
1323,831,872,0,8
107,91,10,1,109
1150,730,757,0,13
922,321,0,1,81
800,958,613,0,11
797,986,881,0,8
996,677,858,0,12
800,673,511,0,18
239,289,9,1,68
800,823,698,0,15
658,624,672,0,17
800,932,679,0,15
933,332,10,1,25
800,844,826,0,10
800,856,766,0,10
283,326,1,1,109
800,603,594,0,15
409,171,10,1,72
657,291,10,1,50
979,202,4,1,71
800,1023,542,0,12
800,863,574,0,12
800,713,661,0,18
105,270,10,1,92
800,617,643,0,19
49,291,10,1,82
800,672,641,0,14
834,213,10,1,55
800,959,699,0,13
540,220,0,1,111
800,965,562,0,15
253,390,10,1,68
633,115,0,1,116
800,724,674,0,15
1625,631,883,0,8
800,652,699,0,13
599,297,3,1,95
1753,681,653,0,5
800,967,646,0,13
477,138,10,1,74
103,272,10,1,79
372,0,10,1,104
279,224,0,1,123
1827,654,623,0,7
1894,853,1004,0,2
800,670,600,0,14
900,292,9,1,35
1742,690,705,0,9
69,91,10,1,99
924,152,10,1,46
288,250,10,1,86
736,104,0,1,115
0,400,0,1,131
156,2,0,1,166
800,776,755,0,16
653,145,0,1,107
800,925,553,0,14
800,648,725,0,15
800,753,536,0,17
